state,time,commodity,country,total_import_values
Illinois,2018,112 Livestock & Livestock Products,World Total,"121,062,032"
Illinois,2018,"113 Forestry Products, Nesoi",World Total,"149,277,709"
Illinois,2018,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"708,817,849"
Illinois,2018,211 Oil & Gas,World Total,"26,761,157,107"
Illinois,2018,212 Minerals & Ores,World Total,"250,169,578"
Illinois,2018,311 Food & Kindred Products,World Total,"4,733,791,457"
Illinois,2018,312 Beverages & Tobacco Products,World Total,"3,939,094,606"
Illinois,2018,313 Textiles & Fabrics,World Total,"305,045,245"
Illinois,2018,314 Textile Mill Products,World Total,"858,089,277"
Illinois,2018,315 Apparel & Accessories,World Total,"903,362,822"
Illinois,2018,316 Leather & Allied Products,World Total,"376,015,521"
Illinois,2018,321 Wood Products,World Total,"860,128,482"
Illinois,2018,322 Paper,World Total,"1,408,164,365"
Illinois,2018,"323 Printed Matter And Related Products, Nesoi",World Total,"392,024,881"
Illinois,2018,324 Petroleum & Coal Products,World Total,"281,077,483"
Illinois,2018,325 Chemicals,World Total,"14,521,060,995"
Illinois,2018,326 Plastics & Rubber Products,World Total,"4,067,419,526"
Illinois,2018,327 Nonmetallic Mineral Products,World Total,"1,038,853,600"
Illinois,2018,331 Primary Metal Mfg,World Total,"5,439,726,180"
Illinois,2018,"332 Fabricated Metal Products, Nesoi",World Total,"5,028,267,928"
Illinois,2018,"333 Machinery, Except Electrical",World Total,"12,508,608,280"
Illinois,2018,334 Computer & Electronic Products,World Total,"33,614,400,361"
Illinois,2018,"335 Electrical Equipment, Appliances & Components",World Total,"9,013,722,285"
Illinois,2018,336 Transportation Equipment,World Total,"17,282,292,857"
Illinois,2018,337 Furniture & Fixtures,World Total,"1,978,471,261"
Illinois,2018,339 Miscellaneous Manufactured Commodities,World Total,"4,874,699,536"
Illinois,2018,910 Waste And Scrap,World Total,"153,140,070"
Illinois,2018,930 Used Or Second-hand Merchandise,World Total,"229,868,602"
Illinois,2018,980 Goods Returned (exports For Canada Only),World Total,"4,932,935,884"
Illinois,2018,990 Other Special Classification Provisions,World Total,"59,701,367"
Indiana,2014,111 Agricultural Products,World Total,"146,472,181"
Indiana,2014,112 Livestock & Livestock Products,World Total,"19,939,675"
Indiana,2014,"113 Forestry Products, Nesoi",World Total,"44,206,857"
Indiana,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"71,732,107"
Indiana,2014,211 Oil & Gas,World Total,"2,880,241"
Indiana,2014,212 Minerals & Ores,World Total,"148,534,054"
Indiana,2014,311 Food & Kindred Products,World Total,"579,273,314"
Indiana,2014,312 Beverages & Tobacco Products,World Total,"383,659,108"
Indiana,2014,313 Textiles & Fabrics,World Total,"102,797,302"
Indiana,2014,314 Textile Mill Products,World Total,"163,398,189"
Indiana,2014,315 Apparel & Accessories,World Total,"665,848,506"
Indiana,2014,316 Leather & Allied Products,World Total,"586,308,161"
Indiana,2014,321 Wood Products,World Total,"321,079,641"
Indiana,2014,322 Paper,World Total,"276,733,622"
Indiana,2014,"323 Printed Matter And Related Products, Nesoi",World Total,"202,296,885"
Indiana,2014,324 Petroleum & Coal Products,World Total,"129,946,062"
Indiana,2014,325 Chemicals,World Total,"13,261,898,147"
Indiana,2014,326 Plastics & Rubber Products,World Total,"1,179,398,970"
Indiana,2014,327 Nonmetallic Mineral Products,World Total,"328,185,150"
Indiana,2014,331 Primary Metal Mfg,World Total,"2,895,026,655"
Indiana,2014,"332 Fabricated Metal Products, Nesoi",World Total,"2,236,940,655"
Indiana,2014,"333 Machinery, Except Electrical",World Total,"3,838,892,433"
Indiana,2014,334 Computer & Electronic Products,World Total,"6,066,133,223"
Indiana,2014,"335 Electrical Equipment, Appliances & Components",World Total,"1,979,049,651"
Indiana,2014,336 Transportation Equipment,World Total,"8,063,030,039"
Indiana,2014,337 Furniture & Fixtures,World Total,"514,863,383"
Indiana,2014,339 Miscellaneous Manufactured Commodities,World Total,"2,427,253,133"
Indiana,2014,910 Waste And Scrap,World Total,"314,023,736"
Indiana,2014,930 Used Or Second-hand Merchandise,World Total,"40,033,793"
Indiana,2014,980 Goods Returned (exports For Canada Only),World Total,"1,907,999,095"
Indiana,2014,990 Other Special Classification Provisions,World Total,"3,806,021"
Indiana,2015,111 Agricultural Products,World Total,"123,388,875"
Indiana,2015,112 Livestock & Livestock Products,World Total,"20,052,287"
Indiana,2015,"113 Forestry Products, Nesoi",World Total,"32,867,640"
Indiana,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"85,677,418"
Indiana,2015,211 Oil & Gas,World Total,"3,733,169"
Indiana,2015,212 Minerals & Ores,World Total,"134,092,554"
Indiana,2015,311 Food & Kindred Products,World Total,"599,283,037"
Indiana,2015,312 Beverages & Tobacco Products,World Total,"346,004,656"
Indiana,2015,313 Textiles & Fabrics,World Total,"95,548,143"
Indiana,2015,314 Textile Mill Products,World Total,"177,912,870"
Indiana,2015,315 Apparel & Accessories,World Total,"746,474,879"
Indiana,2015,316 Leather & Allied Products,World Total,"648,357,749"
Indiana,2015,321 Wood Products,World Total,"321,355,332"
Indiana,2015,322 Paper,World Total,"272,701,892"
Indiana,2015,"323 Printed Matter And Related Products, Nesoi",World Total,"201,951,511"
Indiana,2015,324 Petroleum & Coal Products,World Total,"101,498,951"
Indiana,2015,325 Chemicals,World Total,"13,075,873,654"
Indiana,2015,326 Plastics & Rubber Products,World Total,"1,141,010,966"
Indiana,2015,327 Nonmetallic Mineral Products,World Total,"365,329,040"
Indiana,2015,331 Primary Metal Mfg,World Total,"2,548,165,131"
Indiana,2015,"332 Fabricated Metal Products, Nesoi",World Total,"2,229,219,248"
Indiana,2015,"333 Machinery, Except Electrical",World Total,"3,987,183,055"
Indiana,2015,334 Computer & Electronic Products,World Total,"6,389,069,748"
Indiana,2015,"335 Electrical Equipment, Appliances & Components",World Total,"1,913,034,477"
Indiana,2015,336 Transportation Equipment,World Total,"8,159,467,424"
Indiana,2015,337 Furniture & Fixtures,World Total,"563,583,552"
Indiana,2015,339 Miscellaneous Manufactured Commodities,World Total,"2,690,674,523"
Indiana,2015,910 Waste And Scrap,World Total,"224,798,107"
Indiana,2015,930 Used Or Second-hand Merchandise,World Total,"98,942,900"
Indiana,2015,980 Goods Returned (exports For Canada Only),World Total,"1,808,979,764"
Indiana,2015,990 Other Special Classification Provisions,World Total,"4,709,920"
Indiana,2016,111 Agricultural Products,World Total,"93,323,541"
Indiana,2016,112 Livestock & Livestock Products,World Total,"17,138,165"
Indiana,2016,"113 Forestry Products, Nesoi",World Total,"28,225,063"
Indiana,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"126,857,400"
Indiana,2016,211 Oil & Gas,World Total,"3,134,018"
Indiana,2016,212 Minerals & Ores,World Total,"82,208,163"
Indiana,2016,311 Food & Kindred Products,World Total,"609,355,400"
Indiana,2016,312 Beverages & Tobacco Products,World Total,"227,660,570"
Indiana,2016,313 Textiles & Fabrics,World Total,"95,076,596"
Indiana,2016,314 Textile Mill Products,World Total,"170,650,993"
Indiana,2016,315 Apparel & Accessories,World Total,"721,412,431"
Indiana,2016,316 Leather & Allied Products,World Total,"604,175,680"
Indiana,2016,321 Wood Products,World Total,"359,220,890"
Indiana,2016,322 Paper,World Total,"257,870,798"
Indiana,2016,"323 Printed Matter And Related Products, Nesoi",World Total,"183,318,198"
Indiana,2016,324 Petroleum & Coal Products,World Total,"98,354,482"
Indiana,2016,325 Chemicals,World Total,"15,851,810,519"
Indiana,2016,326 Plastics & Rubber Products,World Total,"1,146,068,825"
Indiana,2016,327 Nonmetallic Mineral Products,World Total,"408,846,540"
Indiana,2016,331 Primary Metal Mfg,World Total,"2,013,623,847"
Indiana,2016,"332 Fabricated Metal Products, Nesoi",World Total,"2,150,187,955"
Indiana,2016,"333 Machinery, Except Electrical",World Total,"3,681,096,672"
Indiana,2016,334 Computer & Electronic Products,World Total,"6,225,004,972"
Indiana,2016,"335 Electrical Equipment, Appliances & Components",World Total,"1,983,186,221"
Indiana,2016,336 Transportation Equipment,World Total,"6,277,874,189"
Indiana,2016,337 Furniture & Fixtures,World Total,"561,286,039"
Indiana,2016,339 Miscellaneous Manufactured Commodities,World Total,"2,987,708,273"
Indiana,2016,910 Waste And Scrap,World Total,"204,595,667"
Indiana,2016,930 Used Or Second-hand Merchandise,World Total,"50,650,631"
Indiana,2016,980 Goods Returned (exports For Canada Only),World Total,"2,309,970,342"
Indiana,2016,990 Other Special Classification Provisions,World Total,"1,339,223"
Indiana,2017,111 Agricultural Products,World Total,"112,974,144"
Indiana,2017,112 Livestock & Livestock Products,World Total,"22,116,644"
Indiana,2017,"113 Forestry Products, Nesoi",World Total,"36,719,288"
Indiana,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"151,692,223"
Indiana,2017,211 Oil & Gas,World Total,"11,458,883"
Indiana,2017,212 Minerals & Ores,World Total,"161,262,513"
Indiana,2017,311 Food & Kindred Products,World Total,"725,276,025"
Indiana,2017,312 Beverages & Tobacco Products,World Total,"159,190,931"
Indiana,2017,313 Textiles & Fabrics,World Total,"97,452,818"
Indiana,2017,314 Textile Mill Products,World Total,"207,854,531"
Indiana,2017,315 Apparel & Accessories,World Total,"773,439,896"
Indiana,2017,316 Leather & Allied Products,World Total,"657,436,533"
Indiana,2017,321 Wood Products,World Total,"426,018,614"
Indiana,2017,322 Paper,World Total,"308,514,507"
Indiana,2017,"323 Printed Matter And Related Products, Nesoi",World Total,"212,081,400"
Indiana,2017,324 Petroleum & Coal Products,World Total,"111,052,550"
Indiana,2017,325 Chemicals,World Total,"15,788,272,312"
Indiana,2017,326 Plastics & Rubber Products,World Total,"1,422,181,343"
Indiana,2017,327 Nonmetallic Mineral Products,World Total,"402,696,380"
Indiana,2017,331 Primary Metal Mfg,World Total,"2,788,506,539"
Indiana,2017,"332 Fabricated Metal Products, Nesoi",World Total,"2,420,561,695"
Indiana,2017,"333 Machinery, Except Electrical",World Total,"4,298,520,330"
Indiana,2017,334 Computer & Electronic Products,World Total,"6,828,068,182"
Indiana,2017,"335 Electrical Equipment, Appliances & Components",World Total,"2,311,541,501"
Indiana,2017,336 Transportation Equipment,World Total,"7,479,728,463"
Indiana,2017,337 Furniture & Fixtures,World Total,"595,115,492"
Indiana,2017,339 Miscellaneous Manufactured Commodities,World Total,"3,078,278,545"
Indiana,2017,910 Waste And Scrap,World Total,"293,547,217"
Indiana,2017,930 Used Or Second-hand Merchandise,World Total,"29,125,725"
Indiana,2017,980 Goods Returned (exports For Canada Only),World Total,"2,555,473,764"
Indiana,2017,990 Other Special Classification Provisions,World Total,"2,776,835"
Indiana,2018,111 Agricultural Products,World Total,"83,933,570"
Indiana,2018,112 Livestock & Livestock Products,World Total,"15,647,858"
Indiana,2018,"113 Forestry Products, Nesoi",World Total,"35,869,934"
Indiana,2018,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"146,953,178"
Indiana,2018,211 Oil & Gas,World Total,"12,589,130"
Indiana,2018,212 Minerals & Ores,World Total,"148,365,581"
Indiana,2018,311 Food & Kindred Products,World Total,"834,765,760"
Indiana,2018,312 Beverages & Tobacco Products,World Total,"128,723,405"
Indiana,2018,313 Textiles & Fabrics,World Total,"143,419,100"
Indiana,2018,314 Textile Mill Products,World Total,"210,870,317"
Indiana,2018,315 Apparel & Accessories,World Total,"893,908,423"
Indiana,2018,316 Leather & Allied Products,World Total,"729,165,600"
Indiana,2018,321 Wood Products,World Total,"439,753,411"
Indiana,2018,322 Paper,World Total,"329,674,727"
Indiana,2018,"323 Printed Matter And Related Products, Nesoi",World Total,"209,763,448"
Indiana,2018,324 Petroleum & Coal Products,World Total,"115,979,142"
Indiana,2018,325 Chemicals,World Total,"19,449,602,991"
Indiana,2018,326 Plastics & Rubber Products,World Total,"1,471,579,493"
Indiana,2018,327 Nonmetallic Mineral Products,World Total,"482,071,117"
Indiana,2018,331 Primary Metal Mfg,World Total,"2,594,676,995"
Indiana,2018,"332 Fabricated Metal Products, Nesoi",World Total,"2,749,272,038"
Indiana,2018,"333 Machinery, Except Electrical",World Total,"5,221,582,832"
Indiana,2018,334 Computer & Electronic Products,World Total,"6,793,294,643"
Indiana,2018,"335 Electrical Equipment, Appliances & Components",World Total,"2,582,287,444"
Indiana,2018,336 Transportation Equipment,World Total,"8,720,064,200"
Indiana,2018,337 Furniture & Fixtures,World Total,"624,689,114"
Indiana,2018,339 Miscellaneous Manufactured Commodities,World Total,"3,365,062,189"
Indiana,2018,910 Waste And Scrap,World Total,"377,597,507"
Indiana,2018,930 Used Or Second-hand Merchandise,World Total,"13,953,913"
Indiana,2018,980 Goods Returned (exports For Canada Only),World Total,"2,820,349,815"
Indiana,2018,990 Other Special Classification Provisions,World Total,"6,523,347"
Iowa,2014,111 Agricultural Products,World Total,"372,126,237"
Iowa,2014,112 Livestock & Livestock Products,World Total,"228,508,675"
Iowa,2014,"113 Forestry Products, Nesoi",World Total,"398,843"
Iowa,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"3,080,431"
Iowa,2014,211 Oil & Gas,World Total,"529,281,465"
Iowa,2014,212 Minerals & Ores,World Total,"6,691,929"
Iowa,2014,311 Food & Kindred Products,World Total,"532,307,930"
Iowa,2014,312 Beverages & Tobacco Products,World Total,"5,318,049"
Iowa,2014,313 Textiles & Fabrics,World Total,"68,369,574"
Iowa,2014,314 Textile Mill Products,World Total,"73,451,763"
Iowa,2014,315 Apparel & Accessories,World Total,"184,215,688"
Iowa,2014,316 Leather & Allied Products,World Total,"19,367,223"
Iowa,2014,321 Wood Products,World Total,"83,702,470"
Iowa,2014,322 Paper,World Total,"307,914,579"
Iowa,2014,"323 Printed Matter And Related Products, Nesoi",World Total,"11,258,626"
Iowa,2014,324 Petroleum & Coal Products,World Total,"44,451,576"
Iowa,2014,325 Chemicals,World Total,"1,201,508,504"
Iowa,2014,326 Plastics & Rubber Products,World Total,"351,742,701"
Iowa,2014,327 Nonmetallic Mineral Products,World Total,"82,658,879"
Iowa,2014,331 Primary Metal Mfg,World Total,"423,545,040"
Iowa,2014,"332 Fabricated Metal Products, Nesoi",World Total,"500,879,296"
Iowa,2014,"333 Machinery, Except Electrical",World Total,"2,694,148,871"
Iowa,2014,334 Computer & Electronic Products,World Total,"407,824,763"
Iowa,2014,"335 Electrical Equipment, Appliances & Components",World Total,"548,616,427"
Iowa,2014,336 Transportation Equipment,World Total,"732,142,380"
Iowa,2014,337 Furniture & Fixtures,World Total,"176,281,999"
Iowa,2014,339 Miscellaneous Manufactured Commodities,World Total,"226,061,989"
Iowa,2014,910 Waste And Scrap,World Total,"39,793,382"
Iowa,2014,930 Used Or Second-hand Merchandise,World Total,"7,190,390"
Iowa,2014,980 Goods Returned (exports For Canada Only),World Total,"212,339,489"
Iowa,2014,990 Other Special Classification Provisions,World Total,"12,236,941"
Iowa,2015,111 Agricultural Products,World Total,"257,156,549"
Iowa,2015,112 Livestock & Livestock Products,World Total,"234,877,643"
Iowa,2015,"113 Forestry Products, Nesoi",World Total,"400,779"
Iowa,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,"2,885,982"
Iowa,2015,211 Oil & Gas,World Total,"313,680,964"
Iowa,2015,212 Minerals & Ores,World Total,"6,820,081"
Iowa,2015,311 Food & Kindred Products,World Total,"394,685,897"
Iowa,2015,312 Beverages & Tobacco Products,World Total,"5,949,329"
Iowa,2015,313 Textiles & Fabrics,World Total,"75,109,916"
Iowa,2015,314 Textile Mill Products,World Total,"72,252,682"
Iowa,2015,315 Apparel & Accessories,World Total,"200,779,171"
Iowa,2015,316 Leather & Allied Products,World Total,"19,644,115"
Iowa,2015,321 Wood Products,World Total,"79,019,971"
Iowa,2015,322 Paper,World Total,"287,516,156"
Iowa,2015,"323 Printed Matter And Related Products, Nesoi",World Total,"11,468,460"
Iowa,2015,324 Petroleum & Coal Products,World Total,"30,445,135"
Iowa,2015,325 Chemicals,World Total,"1,181,064,000"
Iowa,2015,326 Plastics & Rubber Products,World Total,"320,592,129"
Iowa,2015,327 Nonmetallic Mineral Products,World Total,"83,338,752"
Iowa,2015,331 Primary Metal Mfg,World Total,"293,676,779"
Iowa,2015,"332 Fabricated Metal Products, Nesoi",World Total,"479,155,293"
Iowa,2015,"333 Machinery, Except Electrical",World Total,"2,470,761,367"
Iowa,2015,334 Computer & Electronic Products,World Total,"430,164,401"
Iowa,2015,"335 Electrical Equipment, Appliances & Components",World Total,"523,184,244"
Iowa,2015,336 Transportation Equipment,World Total,"701,034,422"
Iowa,2015,337 Furniture & Fixtures,World Total,"238,031,047"
Iowa,2015,339 Miscellaneous Manufactured Commodities,World Total,"311,835,831"
Iowa,2015,910 Waste And Scrap,World Total,"27,539,141"
Iowa,2015,930 Used Or Second-hand Merchandise,World Total,"8,866,831"
Iowa,2015,980 Goods Returned (exports For Canada Only),World Total,"293,258,727"
Iowa,2015,990 Other Special Classification Provisions,World Total,"7,865,200"
Iowa,2016,111 Agricultural Products,World Total,"226,147,402"
Iowa,2016,112 Livestock & Livestock Products,World Total,"170,146,366"
